Population,MortalityRate,NatalityRate,GDP,GDP_PC
98770,,,166200000.0,1682.54386053716
101389,,,178100000.0,1756.65279229874
103915,,,198400000.0,1909.51001434057
106030,,,202500000.0,1909.83683863058
107529,,,221575300.0,2060.49472264844
108321,,,218534700.0,2017.65933284708
108480,,,206626300.0,1904.8638831783
108208,,,218873100.0,2022.74457978301
107781,,,220140500.0,2042.70708645343
107402,,,233271800.0,2171.88957683534
107173,,,240970900.0,2248.49211533078
107030,,,242517200.0,2265.94410756164
106901,,,245432900.0,2295.86817833156
106625,,,240236000.0,2253.1137454982
106129,,,250281900.0,2358.1466999576
105371,,,253541900.0,2406.11441152466
104444,,,256787200.0,2458.65839413263
103543,,,263145100.0,2541.26162493119
102975,,,280284600.0,2721.97609035554
102911,,,296944100.0,2885.30549185744
103450,,,311301600.0,3009.25682468487
104506,,,327248700.0,3131.38671463839
105926,,,317214400.0,2994.79239440343
107446,,,319271200.0,2971.51260191356
108895,,,316489900.0,2906.61701228808
110215,,,332265200.0,3014.70035839042
111459,,,366666800.0,3289.64211697365
2544000,,3.33,,
2605000,,3.26,,
2664000,,3.18,,
2720000,,3.09,,
2774000,,2.99,,
2825000,,2.89,,
2873000,,2.8,,
2918000,,2.72,,
2960000,,2.66,,
3002000,,2.61,,
3044000,,2.58,,
3087000,,2.56,,
3131000,,2.54,,
3174000,,2.52,,
3215000,,2.5,,
3251000,,2.48,,
3284000,,2.47,,
3312000,,2.46,,
3339000,,2.45,,
3366000,,2.46,,
3396000,,2.48,,
3429000,,2.51,,
3464000,,2.55,,
3500000,,2.59,,
3536000,,2.62,,
3570000,,2.64,,
3602000,,2.65,,
3633000,,2.63,,
3660000,,2.58,,
3681000,,2.51,,
3696000,,2.41,,
3704000,,2.31,,
3706000,,2.2,,
3701000,,2.09,,
3690000,,1.99,,
3675099,,1.9,1752979926.41489,593.766138282668
3667748,,1.81,1695122173.91304,575.319575954883
3654208,,1.72,1930081168.83117,657.491190271709
3652732,,1.62,1698717504.65549,578.909766272913
3647001,,1.53,1170782957.37443,399.620770265718
3639592,,1.44,1288429391.79951,440.672030653269
3631462,,1.35,1480673594.05602,507.557658390849
3623062,,1.29,1661818168.4226,570.972645432751
3612874,,1.25,1980907434.76826,682.525508823377
3603945,,1.22,2598249555.89984,897.449958810326
3595187,,1.22,2988348836.471,1034.70705816743
3585209,,1.23,3408244549.19999,1183.37921117185
3576910,,1.24,4401189466.14058,1531.68547618214
3570108,,1.26,6054849884.52656,2111.20149504197
3565604,,1.27,5439422031.39627,1899.01011658378
3562045,,1.28,6974960345.3712,2437.52997842423
3559986,,1.28,8414360656.29632,2942.25594861529
3559519,,1.27,8709165249.26928,3045.73987422417
3558566,,1.27,9496684701.43325,3322.0384362615
3556397,,1.27,9510219299.49557,3328.80144892125
3554108,,1.26,7745231660.33425,2732.45711293733
3551954,,1.26,8071480540.86068,2880.43928129296
3549196,,1.26,9669759987.02633,3509.69345025814
22452,,,,
22808,,,,
23039,,,,
23168,,,,
23236,,,,
23282,,,,
23305,,,,
23292,,,,
23304,,,,
23346,,,,
23484,,,293073868.038497,12478.1312231659
23721,,,327651487.974965,13812.718181146
24051,,,402460333.247989,16735.0132333149
24439,,,523552815.099552,21417.5829453693
24836,,,563939670.684242,22712.9433599518
25198,,,711922994.25844,28247.5496670412
25524,,,735339911.91765,28810.8730132684
25809,,,811250927.388123,31430.4338223286
26087,,,1000535735.37664,38349.3957599325
26394,,,1209898293.39444,45845.1098251087
26745,,,1378130995.60185,51515.0641298537
27162,,,1205166025.47602,44369.5613532147
27627,,,1143229071.83219,41371.8768078816
28097,,,1092551781.03673,38893.3032300995
28510,,,1037314956.23209,36382.9734569848
28832,,,1082851076.49699,37552.0556421484
29041,,,1515209588.20845,52158.6777352307
29168,,,1839095595.29143,63077.7745675481
29229,,,2000674667.1353,68441.2516124554
29305,,,2010116851.24167,68583.6040547841
29438,0.06795093942173751,,2481316053.96507,84303.8784345827
29622,0.06750143440548112,,2480598883.85071,83721.9914222793
29865,0.0,,2737192565.05576,91670.60400736
30146,0.0,,2574302409.08038,85397.3265576507
30435,0.0,,2720310018.90359,89378.0397852409
30716,0.0,,3130462610.06703,101866.604082751
30995,0.0,,3137673291.44762,101212.002562744
31280,0.0,,2840175545.06631,90833.2974627833
31556,0.0,,2934498443.40672,92999.2534514393
31844,0.0,,2906093756.65885,91283.2565855903
32147,0.0,,2647885848.5351,82365.492364536
32470,0.0,,2718868306.01093,83724.465911527
32806,0.0,,2968987019.23077,90506.8595058764
33153,0.0,,3601321064.55266,108656.802575207
33500,0.059703274724618643,,4137913500.0,123523.493238604
33843,0.059098162047160334,,4203084193.50827,124197.275382905
34190,0.05849834742168534,,4582988332.70606,134048.621858085
34525,0.05793071486502143,,5867916780.72817,169966.306938019
34872,0.05737234652897304,,6476490405.74191,185785.725924897
35226,0.056781080543962754,,5451653237.01028,154775.380774218
35612,0.05616557611839703,,5367625613.15127,150737.892475253
36024,0.05551700208188758,,6088808463.25167,169016.196065279
36460,0.05485613977344414,,5743029680.07195,157520.219426533
36901,0.05420201089460419,,6555983530.34932,177673.74536842
37322,0.05359056806002144,,7069616048.89066,189432.370013147
37718,0.05301805264692628,,6261622101.40908,165989.505113832
38070,0.052534804307853955,,6472990923.1791,170028.655717864
38392,0.052094186288810164,,6431314957.07185,167517.059727856
955505,,6.95,,
982178,,7.17,,
1011324,,7.35,,
1042383,,7.48,,
1074514,,7.56,,
1107124,,7.59,,
1139961,,7.6,,
1173191,,7.59,,
1207104,,7.58,,
1242214,,7.58,,
1278825,,7.57,,
1317050,,7.55,,
1356670,,7.5,,
1397304,,7.41,,
1438425,,7.29,,
1479651,,7.14,,
1520865,,6.97,,
1562209,,6.78,,
1603906,,6.59,,
1646291,,6.4,,
1689622,,6.21,,
1733475,,6.03,2310099100.0,1332.64056303091
1777727,,5.86,2552401933.33333,1435.7670965977
1823216,1.593340112570439,5.7,2725736633.33333,1495.01738870661
1871090,1.5199704557078793,5.53,2098734600.0,1121.66476314061
1921881,1.4428512780915028,5.35,2186505475.0,1137.68561816005
1976310,1.3616264225352968,5.14,2896178866.66667,1465.44543635885
2033344,1.2776938167586411,4.91,3020611600.0,1485.5337814278
2089715,1.193467607212296,4.64,3204461566.66667,1533.44870824917
2141011,1.1097592018701496,4.36,3576966800.0,1670.69521089395
2184145,1.0292385237386448,4.05,2560785660.0,1172.44628661454
2217917,0.9508917822931235,3.75,2379018326.31579,1072.63583519129
2243495,0.8749740917630751,3.45,1317611863.84977,587.303231720938
2263186,0.7993121232098325,3.18,768401634.154573,339.520586884465
2280479,0.7235334743858187,2.94,925817092.217484,405.975549925995
2298020,0.6496905810531428,2.74,1452165005.2384,631.920914962075
2316568,0.5758511178806952,2.57,1345719472.35883,580.91009183782
2335734,0.505620478956598,2.43,1180934202.83801,505.592309276192
2355664,0.4389414972489745,2.31,1124440248.9783,477.334126163969
2376225,0.37875153394371247,2.21,1057408588.68269,444.994583298693
2397418,0.32451592693302833,2.14,1136896123.61298,474.217094319837
2419588,0.27814583769012485,2.1,1267997934.3125,524.054008363595
2443271,0.23943410057296377,2.08,1396555719.97409,571.594978994912
2468762,0.2077962057952053,2.09,1595297355.78349,646.192471046652
2496391,0.18186231820778292,2.12,1992066808.09598,797.977726310822
2526424,0.16109694750970638,2.18,2523471532.01083,998.829388045669
2558856,0.1445959792938558,2.25,3414055566.1138,1334.21272417801
2593820,0.13223744602071308,2.34,4234999823.30839,1632.72758172733
2631898,0.12158521280641849,2.44,5623216448.86852,2136.56240185072
2673796,0.11332211830829152,2.54,4583850367.88972,1714.3618273845
2719896,0.10551850765211393,2.64,7189481824.07288,2643.28708316435
2770362,0.09854325633844302,2.72,10409797649.3063,3757.56541460408
2824699,0.09098317767067489,2.79,12292770631.1967,4351.88846071215
2881792,0.0839757886003214,2.85,12582122604.1921,4366.08953699572
2940108,0.07686784614594483,2.89,12226514722.0861,4158.52147149753
2998439,0.07103710504787,2.92,11619892396.0767,3875.32167504717
3056359,0.06543736041393056,2.92,11181350461.4723,3658.39030030916
3113779,0.060376621658250335,2.91,11480847745.3187,3687.10000337811
480579,,3.6,,
491140,,3.52,,
502558,,3.44,,
513409,,3.34,,
521753,,3.25,,
526327,,3.15,,
526419,,3.05,,
522796,,2.95,,
517481,,2.87,,
513340,,2.8,,
512407,,2.74,,
515449,,2.68,,
521785,,2.62,,
530220,,2.57,,
538902,,2.51,,
546487,,2.45,,
552562,,2.39,,
557576,,2.34,,
562065,,2.3,,
566888,,2.27,,
572608,,2.24,,
579445,,2.22,,
587001,,2.21,,
594506,,2.19,,
600884,,2.18,,
605398,,2.16,,
607711,,2.14,,
608144,,2.12,,
607413,,2.1,,
606571,0.03250948870701636,2.09,,
606372,0.03089410800580159,2.08,,
607105,0.029233307781256903,2.06,,
608516,0.027544593887368532,2.05,,
610170,0.02585386426398088,2.03,,
611389,0.025803288629135782,2.0,,
611712,0.024177209273088026,1.98,,
611003,0.024205065313334568,1.95,,
609520,0.024263364261034977,1.93,,
607662,0.024337216471428107,1.91,,
606001,0.02440405302512641,1.89,,
604950,0.022817728723282884,1.88,984297589.359934,1627.07263304394
607389,0.02120129817179575,1.87,1159869245.92513,1909.59870186179
609828,0.021194350564340343,1.86,1284685050.52413,2106.6350684523
612267,0.019541396004761586,1.85,1707710053.14938,2789.15906483509
613353,0.017882195348353294,1.85,2073234417.68066,3380.16512135859
614261,0.016223547505791806,1.69,2257174480.78597,3674.6179242797
615025,0.016184817669936537,1.73,2721903148.91482,4425.67887307803
615875,0.01291251448622719,1.8,3680711743.77224,5976.39414454596
616969,0.012875978574371652,1.89,4545674527.61096,7367.75190910882
618294,0.011237163547283576,1.98,4159330369.5471,6727.10776676969
619428,0.011212935242095282,1.7,4143033275.88493,6688.48239970574
620079,0.007996532703419797,1.65,4544516982.18263,7328.93225247529
620601,0.007988100924862325,1.72,4087725812.66864,6586.7212793222
621207,0.007982859204715635,1.73,4464260488.58205,7186.42978682154
621810,0.0047873613659937765,1.75,4587928884.17142,7378.34528902948
622159,0.006380022872381997,1.74,4052913385.82677,6514.27269528653
622303,0.004782621865190644,1.79,4374128318.58407,7028.93657685094
622373,0.004780396549828463,1.78,4844592066.71174,7784.06528996557
12328532,,7.04,2037150716.33238,164.80083236727
12710581,4.255350283979804,7.07,2025689536.60705,158.923580138871
13094888,4.113512981017786,7.09,2379606422.29029,181.182640859323
13478423,3.9678226499016023,7.09,2657247327.3392,196.531277873518
13857649,3.811394942983142,7.07,2798339768.79755,201.261983005248
14230163,3.648166222691897,7.03,2948325264.30195,206.44901799101
14595350,3.4810399558051053,6.97,2876395613.08171,196.314451478043
14954031,3.3118147293603726,6.9,3046339294.53611,202.857271678879
15307273,3.1454994546054498,6.82,3271415867.99723,212.750855609973
15656843,2.9847007500744405,6.74,3651615453.01848,232.125913282718
16004731,2.8347866118595424,6.65,3956328426.04486,246.01566223864
16350881,2.6906803748763903,6.55,4356633663.36634,265.207664249079
16696891,2.5527508416237996,6.46,5074117544.77482,302.56449037608
17048518,2.4191535631381598,6.36,6242177798.33938,364.636106705035
17413144,2.2829874137067336,6.26,7675408485.51421,439.012359156842
17796164,2.1383813405703957,6.16,8984824182.60333,502.756524021843
18198844,1.9901822292370788,6.06,9584323309.12136,524.17912370212
18620093,1.8404317874562026,5.97,11049896742.3889,590.232250943507
19059770,1.6892121432925775,5.88,13236854105.1672,690.170800263724
19516942,1.543018368348894,5.79,15912133569.2852,809.627606954598
19990012,1.407103129433778,5.69,21728770055.3777,1078.83990963336
20479715,1.2804869444189857,5.57,17788171722.4446,861.79795841146
20984009,1.1601207261353077,5.44,17692341358.1272,836.435062562509
21495086,1.049681676111305,5.29,16251460689.3254,750.021607418381
22002643,0.9482043541954804,5.12,14824728528.4604,668.385423045468
22499110,0.8548782216328458,4.93,14991283215.7408,660.946735768742
22980335,0.7684396580136739,4.74,19462175321.8224,840.011686416924
23447252,0.6898888296353313,4.55,21765261041.7265,920.591372587876
23903592,0.6188191297776502,4.37,25705296183.5037,1066.33065159431
24355619,0.5551079290762577,4.21,26314220188.0257,1071.17751759214
24807462,0.4983984455321728,4.05,30180108561.9305,1206.01188616466
25260404,0.4482113055423058,3.9,32285388165.2999,1266.84889420351
25711406,0.4028561638587693,3.75,33711069430.78,1299.42127789307
26155203,0.36203120419171647,3.6,31655473663.8348,1199.31910396897
26584478,0.3251145885043499,3.45,35604137422.5796,1326.94145210528
26994250,0.29239554860839834,3.3,39030285468.3841,1432.30983568683
27383473,0.2626036610697139,3.16,43161452678.4383,1561.12961064576
27754571,0.2357449347176049,3.04,39147844526.0838,1396.76966746003
28110443,0.21244770671914254,2.93,41806219378.6181,1472.38598282299
28455509,0.19191366281897518,2.84,41632027599.8531,1447.96919255088
28793679,0.1748648105736566,2.77,38857251336.3448,1334.94346380236
29126330,0.16074806284335993,2.72,39459581217.3759,1339.29407718828
29454768,0.14832914131211028,2.67,42236836820.6152,1416.4883957844
29782884,0.13759580838443988,2.63,52064058833.9739,1725.45746606577
30115214,0.12807487621863725,2.6,59626020162.3816,1952.9025338131
30455561,0.12024075864235378,2.57,62343022650.8742,2018.02554710957
30804683,0.11306720220418393,2.55,68640825480.9223,2196.01127633502
31163673,0.10679101659079307,2.55,79041294874.4553,2499.25993757187
31536811,0.10080284919142257,2.55,92507257783.5697,2890.36071538625
31929087,0.09561814279249513,2.56,92897320375.8176,2866.92411016989
32343389,0.09089957933900794,2.57,93216746661.5977,2839.92611978697
32781850,0.086816306335272,2.58,101370474295.109,3046.94785427611
33241898,0.08308791513649431,2.58,98266306615.3632,2912.65827494029
33715693,0.07942885963677758,2.57,106825649872.108,3121.68008083643
34192347,0.07583565895045905,2.55,110081248587.369,3171.69919227376
34663603,0.07217944537106466,2.52,101179808076.36,2875.25798516781
35126296,0.06849573626852652,2.49,103311649248.024,2896.72219562665
35581294,0.06489371637432596,2.45,109682728023.112,3035.45443323105
7184869,,6.44,,
7342111,,6.48,,
7507303,,6.53,,
7679458,,6.57,,
7857104,,6.62,,
8039215,,6.65,,
8225921,,6.68,,
8417702,,6.7,,
8614447,,6.72,,
8816057,4.04704779552217,6.72,,
9022741,4.044444557738347,6.72,,
9232655,4.037300213210609,6.71,,
9446240,4.024883988170949,6.69,,
9668657,4.009968294452538,6.67,,
9906965,3.9858834639838667,6.65,,
10165215,3.959974879038478,6.62,,
10443953,3.930407966178327,6.6,,
10738533,3.8998805609778766,6.57,,
11041204,3.8790146656080866,6.54,,
11341402,3.863983342451839,6.5,,
11630194,3.856169553147609,6.47,,
11913088,3.847953741621083,6.45,,
12189824,3.829507858895667,6.42,,
12439762,3.803365222178894,6.4,,
12636116,3.768007901159533,6.38,,
12764387,3.735158411470666,6.35,,
12808558,3.712983951521193,6.33,,
12786349,3.701133544490755,6.31,,
12758008,3.693916673322619,6.28,,
12805946,3.6636875827252173,6.25,,
12987292,3.6026756001174074,6.21,,
13328032,3.511847100572785,6.17,3633406064.83095,272.613907490069
13806001,3.396566956147107,6.12,2639953230.54915,191.21783440294
14370946,3.2673553244566294,6.07,2729550591.08977,189.935292453858
14948048,3.1295720846531823,6.02,2796549978.47183,187.08460156822
15483286,3.001948489328196,5.97,2899922841.66085,187.293868194753
15960442,2.87517046047275,5.92,3856799844.1609,241.64738791186
16397183,2.7481563135113216,5.89,4648832184.06736,283.514214129407
16813949,2.6130094625021396,5.86,5263877520.08489,313.066160679051
17244188,2.476952218534536,5.84,5976408043.77265,346.575449228345
17711927,2.3446350410810797,5.83,5656473652.41147,319.359620843667
18221888,2.2213948897929545,5.81,5398568543.63492,296.268406913079
18764155,2.109128648373944,5.79,5677003239.29386,302.545233699878
19331100,2.002628200562027,5.77,6303391143.83386,326.075190861329
19910552,1.9014543496515341,5.73,7631120533.36168,383.270221899038
20493925,1.804827352024822,5.69,8542070109.70903,416.809824183966
21080110,1.7066326225653112,5.63,9176889070.42298,435.334063299058
21673316,1.6109669220482568,5.58,10450843291.2931,482.198563648376
22276596,1.462027681428527,5.52,12556195188.5962,563.649634288657
22894710,1.3500930651340628,5.45,11914471497.1492,520.402631609141
23531574,1.2546125806241464,5.39,11104648673.0016,471.904343344477
24187487,1.2048785529715762,5.33,14381552432.9494,594.586147098683
24862648,1.1256633588834153,5.26,16350804543.0515,657.644676541878
25560725,1.0288820923578461,5.2,16974320551.0213,664.077510357336
26286163,0.9651074602209404,5.13,17716084107.5888,673.96921195694
27042002,0.872383667170192,5.06,15950969018.9458,589.85904996253
27829942,0.7937497507180219,4.99,11936999283.1791,428.926672944529
28649007,0.7666234295659881,4.92,13219084261.3664,461.415094120589
21736942,,6.05,,
22211624,,6.07,584351384.445672,26.3083569138825
22697667,,6.1,612517344.736634,26.9859199932043
